epoch,loss_d,loss_g,step,train_disc,train_dur,train_fm,train_gen,train_kl,train_mel
0,2.2768921852111816,22.621883392333984,24,2.2768921852111816,1.769716739654541,3.9046223163604736,2.9122426509857178,2.88592791557312,0.24776391685009003
0,1.4598357677459717,43.70416259765625,49,1.4598357677459717,1.581833004951477,14.05733585357666,4.358530521392822,4.178697109222412,0.4339503347873688
0,1.8149582147598267,39.11532974243164,74,1.8149582147598267,1.6810221672058105,11.87807559967041,3.6929874420166016,3.3635575771331787,0.4111042022705078
0,2.033478260040283,36.2910041809082,99,2.033478260040283,1.605696201324463,9.755898475646973,3.1468732357025146,2.6883163452148438,0.4243159294128418
0,2.1324431896209717,34.6750602722168,124,2.1324431896209717,1.4855754375457764,9.72166919708252,3.167799711227417,1.4742558002471924,0.4183502197265625
0,2.100863218307495,33.542274475097656,149,2.100863218307495,1.5188446044921875,8.957009315490723,3.736321210861206,2.1129279136657715,0.38260385394096375
0,1.9309022426605225,41.50604248046875,174,1.9309022426605225,1.4584333896636963,12.815544128417969,3.574151039123535,3.6218883991241455,0.44524502754211426
0,2.0230233669281006,40.10456848144531,199,2.0230233669281006,1.5357956886291504,11.064262390136719,3.3396084308624268,3.6035213470458984,0.4569195806980133
0,2.026979446411133,37.98815155029297,224,2.026979446411133,1.5734188556671143,11.284455299377441,3.5007123947143555,2.003972053527832,0.436124324798584
0,2.2621042728424072,35.114566802978516,249,2.2621042728424072,1.5299930572509766,9.35403060913086,3.118894338607788,2.2731854915618896,0.41863250732421875
0,2.100940465927124,37.66204071044922,274,2.100940465927124,1.5773676633834839,11.108654022216797,3.2831032276153564,2.088900566101074,0.4356447756290436
0,1.917837381362915,36.87092208862305,299,1.917837381362915,1.8101307153701782,11.554878234863281,2.8383047580718994,2.399369478225708,0.40596088767051697
0,2.322700262069702,37.991493225097656,324,2.322700262069702,1.504981279373169,9.563813209533691,4.249630451202393,2.6489031314849854,0.4449814260005951
0,2.25492787361145,29.846181869506836,349,2.25492787361145,1.4864757061004639,8.544740676879883,2.6063761711120605,2.074998617172241,0.3363020122051239
1,2.3467531204223633,33.05453109741211,374,2.3467531204223633,1.5157382488250732,8.18607234954834,2.52726411819458,2.1379787921905518,0.41527730226516724
1,1.675298810005188,41.70805358886719,399,1.675298810005188,1.457237720489502,12.803336143493652,3.086700439453125,2.377814292907715,0.48851028084754944
1,1.7641609907150269,39.56939697265625,424,1.7641609907150269,1.6290717124938965,14.255227088928223,2.7753257751464844,2.1703712940216064,0.41643115878105164
1,2.2347922325134277,37.856292724609375,449,2.2347922325134277,1.3875560760498047,10.310400009155273,4.698214054107666,2.6443324089050293,0.41812872886657715
1,1.8013005256652832,39.38993453979492,474,1.8013005256652832,1.4852056503295898,11.858661651611328,3.703005790710449,3.6481680870056152,0.4154420793056488
1,2.207693338394165,35.29798889160156,499,2.207693338394165,1.4069249629974365,9.874824523925781,3.060459852218628,1.53818678855896,0.4315020740032196
1,2.0723257064819336,38.6828498840332,524,2.0723257064819336,1.4134187698364258,10.735336303710938,3.967059373855591,3.1459176540374756,0.43158045411109924
1,1.6296708583831787,40.66533279418945,549,1.6296708583831787,1.3128666877746582,12.862590789794922,3.231569528579712,2.58003306388855,0.4595172107219696
1,2.6085762977600098,24.23775291442871,574,2.6085762977600098,1.4092729091644287,5.835482597351074,2.2598767280578613,2.4727063179016113,0.272453635931015
1,1.8209412097930908,33.901405334472656,599,1.8209412097930908,1.4140286445617676,10.74196720123291,3.048452138900757,1.4782925844192505,0.38263699412345886
1,2.0164475440979004,36.07585525512695,624,2.0164475440979004,1.4698679447174072,10.357817649841309,3.67352557182312,1.5071614980697632,0.42372187972068787
1,1.9494984149932861,34.999778747558594,649,1.9494984149932861,1.5331389904022217,10.167709350585938,3.4581139087677,2.3938381671905518,0.38771069049835205
1,2.475667953491211,24.135223388671875,674,2.475667953491211,1.4597253799438477,4.184828281402588,2.2883212566375732,2.04727840423584,0.31455713510513306
1,1.8075768947601318,33.99684524536133,699,1.8075768947601318,1.565510630607605,9.162740707397461,3.326975107192993,1.866747498512268,0.40166375041007996
1,2.4647512435913086,22.837520599365234,724,2.4647512435913086,1.4800306558609009,6.840434551239014,2.890920877456665,1.8105851411819458,0.21812334656715393
2,1.9363746643066406,24.767837524414062,749,1.9363746643066406,1.436318278312683,7.385461330413818,2.518807888031006,1.3623266220092773,0.26810938119888306
2,2.005207061767578,37.421207427978516,774,2.005207061767578,1.5159296989440918,10.9746675491333,3.0524120330810547,1.8593312501907349,0.4448636472225189
2,1.7042638063430786,41.938838958740234,799,1.7042638063430786,1.3212779760360718,12.087417602539062,3.164518356323242,2.9729702472686768,0.49761462211608887
2,1.6369339227676392,39.576072692871094,824,1.6369339227676392,1.2908228635787964,13.0890531539917,3.66766357421875,1.9405629634857178,0.43528828024864197
2,2.0972445011138916,30.958330154418945,849,2.0972445011138916,1.36540949344635,5.954607009887695,3.0361204147338867,2.5477354526519775,0.40121012926101685
2,1.7712812423706055,31.086894989013672,874,1.7712812423706055,1.5222629308700562,10.292144775390625,3.080277681350708,1.9943292140960693,0.3155084550380707
2,2.305635452270508,35.81812286376953,899,2.305635452270508,1.3810484409332275,10.694911003112793,2.921142578125,2.0428624153137207,0.41729241609573364
2,1.6542901992797852,42.1440315246582,924,1.6542901992797852,1.4215179681777954,12.461274147033691,4.146193981170654,2.691149950027466,0.4760865867137909
2,1.4195129871368408,48.440391540527344,949,1.4195129871368408,1.5449796915054321,18.90351676940918,3.7966184616088867,2.945415496826172,0.47221919894218445
2,1.5981812477111816,39.2376594543457,974,1.5981812477111816,1.5088427066802979,13.288257598876953,3.6754848957061768,2.2095255851745605,0.4123454988002777
2,2.033782482147217,30.198665618896484,999,2.033782482147217,1.4699764251708984,8.381631851196289,3.0064456462860107,1.6258065700531006,0.34921786189079285
2,2.3642239570617676,20.536008834838867,1024,2.3642239570617676,1.4818148612976074,3.86767578125,2.1964285373687744,1.3168808221817017,0.25940459966659546
2,1.4932072162628174,40.48698043823242,1049,1.4932072162628174,1.4915279150009155,13.834959983825684,3.8031723499298096,2.2212822437286377,0.4252452850341797
2,1.53221595287323,38.58183670043945,1074,1.53221595287323,1.3211714029312134,11.727676391601562,3.2655911445617676,2.516279697418213,0.4389137327671051
3,2.2034449577331543,35.6463508605957,1099,2.2034449577331543,1.478590965270996,11.254971504211426,2.7764062881469727,1.7677310705184937,0.4081922471523285
3,2.0244123935699463,24.606613159179688,1124,2.0244123935699463,1.5511711835861206,6.304563522338867,2.814915895462036,2.033936023712158,0.2644895017147064
3,2.0447871685028076,36.19685745239258,1149,2.0447871685028076,1.600098729133606,11.91659164428711,3.61114239692688,1.3262536525726318,0.39428386092185974
3,1.5397567749023438,38.734317779541016,1174,1.5397567749023438,1.4444193840026855,13.432733535766602,3.6814186573028564,1.674823522567749,0.4111315906047821
3,2.461310625076294,31.83707618713379,1199,2.461310625076294,1.4399909973144531,7.128361225128174,3.6286048889160156,1.5456690788269043,0.4020988941192627
