193	1	ОВДЈЕ ЈЕ УСТАШКИ ЗЛОЧИН
193	2	1942. ГОД. ЗАУСТАВИО 1600
193	3	СРПСКИХ ЖИВОТА НА ПУТУ
193	4	КА СЛОБОДИ.
193	5	-СТОЈАНКА
193	6	МАЈКА КНЕЖОПОЉКА
193	7	БДИЈЕ НАД
193	8	ЊИМА
194	1	ZAVJETNI KRIŽ
194	2	PODIŽE
194	3	DRUŠTVO
194	4	HRVATSKIH
194	5	POLITIČKIH
194	6	ZATVORENIKA
194	7	ŠIROKI
194	8	BRIJEG
195	1	2004
195	2	Na
195	3	__UNSURE__
195	4	S.O. FRANE
195	5	Sinov
195	6	Fra Marian
195	7	Biskup
195	8	__UNSURE__
196	1	Redov: Okružj
196	2	Tr
196	3	Pomoću Dobročini
196	4	avanj
196	5	ah
196	6	Puk
196	7	Crkvu i
196	8	Samostan
208	1	art
208	2	савр.
208	3	Музеј
208	4	Modern
208	5	Museum
208	6	борцима
208	7	палим
208	8	WWII
209	1	Споменик
209	2	Memorial
209	3	Soldier'
209	4	позориште
209	5	Народно
209	6	of RS
209	7	Theatre
209	8	National
